model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,layer4.0.conv3,12.88624529157366,11.836838790348597,1.2103668611783247,9.903899887333745,7.950583145022392,0.9185638269736126,0.10225423211518446,0.8027729718058357,1.673376753994863,0.9300820917785223,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.downsample.0,35.39424514770508,90.72897017629523,47.27669021061489,88.38500963408372,65.38927327031675,2.5633819791231796,0.5210760148467647,0.7398231163975665,65.3617650496826,7.649425325639095,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv1,25.722494029998778,31.665040493011475,1.2872486520320812,33.81925979027381,27.134596475740757,1.2310252830103574,0.040652045031054955,0.8023415250367035,1.7796686608097312,3.174283167584181,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv2,59.815912034776474,94.88663882300968,2.03424298349354,100.32040850321452,77.13106883655895,1.5863109930990165,0.021438666273003688,0.7688472364432953,2.8124158300577613,9.023014354554983,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv3,21.241905905983664,22.48050159878201,100.33597485224406,20.34394621079968,17.313186645507812,1.058309065969897,4.463244488178158,0.8510240081305871,138.71817982830703,2.025346387414018,quant_induced
resnet50_no_weights,CIFAR10,layer4.2.conv1,20.86275078268612,40.706591899578385,0.10019406799057667,38.42350320255055,31.995444893836975,1.951161298123762,0.002461372060764793,0.8327050431911976,0.13852198836672372,3.7429192012003694,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv2,14.279857873916626,11.108319432394845,0.3668072105944157,10.9412944487163,8.869179129600525,0.7779012599757827,0.03302094550186478,0.8106151581215431,0.5071244753089457,1.0375420930453068,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv3,5.848538143294198,5.64502477645874,0.20271013205756946,5.9497436129528545,4.972907670906612,0.9652026947847127,0.03590952034487516,0.8358188174832227,0.28025422181018333,0.5817450474276191,fp32_intrinsic
resnet50_no_weights,CIFAR10,fc,6.3931756019592285,5.122285167376201,22.256666636761324,5.529740631580353,5.3689450496851014,0.8012113988870326,4.3450659050600855,0.9709216774152213,30.770661165583796,0.6280746394786615,quant_induced
resnet18_no_weights,CIFAR10,conv1,23.1393101340846,235.29688008626303,181.974486214774,164.40638828277588,125.1789897115607,10.168707654757032,0.7733824866188608,0.7613997912067456,3.1941767003559094,4.659792925726743,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv1,44.13646608240464,98.0247917175293,83.8308515548706,57.26686019897461,48.02931037902832,2.220947901322976,0.8552005067905647,0.8386929231347714,1.4714730530494724,1.7878930102202357,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv2,60.911131772128016,63.063563664754234,56.97070114953177,41.725626990908665,26.86363787121243,1.0353372500231746,0.9033853756249471,0.6438162781128628,1.0,1.0,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.1.conv1,69.24392362741324,404.00999999046326,310.0630212599231,233.11479797363282,177.64173757618872,5.83459138110594,0.767463729282053,0.7620354397076132,5.442499653393707,6.612720824626395,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.1.conv2,35.55710671164773,42.12760809696082,36.00658199704927,24.99018546809321,21.243257915272434,1.1847872898826366,0.8547027382655238,0.8500640358349981,0.6320192883451146,0.7907811301326803,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.conv1,56.431158277723526,217.52507647346047,193.74982804518478,131.5584135055542,115.1406234535011,3.854698062423602,0.8907011144934528,0.8752053204764441,3.400867887103004,4.286114338106379,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.conv2,67.61565544491722,42.39381270938449,35.45504334767659,27.973314782847527,23.830040407180785,0.6269822044973062,0.8363258947886067,0.8518847548876373,0.6223381954632656,0.8870742124140043,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.downsample.0,44.0697151317931,25.965132651790494,25.33429495493571,15.735586166381836,12.82930984099706,0.5891831289160872,0.9757044300402878,0.8153054932523667,0.4446898922384761,0.4775715747249998,fp32_intrinsic
