model,dataset,stage,layer,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts,fp32_loss,isolated_loss,loss_damage,abs_loss_damage
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv3,81.14,81.14,0.0,0.0,0.5647703632354736,0.5665918131828308,0.0018214499473572232,0.0018214499473572232
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv1,81.14,81.15,-0.010000000000005116,0.010000000000005116,0.5647703632354736,0.5642917842864991,-0.00047857894897451736,0.00047857894897451736
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv2,81.14,81.21,-0.06999999999999318,0.06999999999999318,0.5647703632354736,0.5645620001792908,-0.00020836305618276985,0.00020836305618276985
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv3,81.14,81.21,-0.06999999999999318,0.06999999999999318,0.5647703632354736,0.5627246067047119,-0.0020457565307616665,0.0020457565307616665
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv1,81.14,81.1,0.04000000000000625,0.04000000000000625,0.5647703632354736,0.5651060958862305,0.0003357326507569258,0.0003357326507569258
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv2,81.14,81.06,0.0799999999999983,0.0799999999999983,0.5647703632354736,0.5678755024909973,0.0031051392555236923,0.0031051392555236923
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv3,81.14,81.15,-0.010000000000005116,0.010000000000005116,0.5647703632354736,0.565846563911438,0.0010762006759643672,0.0010762006759643672
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv1,81.14,81.24,-0.09999999999999432,0.09999999999999432,0.5647703632354736,0.5650265021324158,0.00025613889694220404,0.00025613889694220404
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv2,81.14,81.07,0.07000000000000739,0.07000000000000739,0.5647703632354736,0.5700919521331788,0.005321588897705176,0.005321588897705176
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv3,81.14,81.09,0.04999999999999716,0.04999999999999716,0.5647703632354736,0.5672427472114563,0.002472383975982706,0.002472383975982706
resnet50_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,81.14,81.16,-0.01999999999999602,0.01999999999999602,0.5647703632354736,0.5652794212341309,0.000509057998657303,0.000509057998657303
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv1,81.14,81.05,0.09000000000000341,0.09000000000000341,0.5647703632354736,0.569765846824646,0.004995483589172456,0.004995483589172456
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv2,81.14,81.23,-0.09000000000000341,0.09000000000000341,0.5647703632354736,0.5629360460281372,-0.0018343172073364,0.0018343172073364
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv3,81.14,81.26,-0.12000000000000455,0.12000000000000455,0.5647703632354736,0.5630878254890442,-0.0016825377464293467,0.0016825377464293467
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv1,81.14,81.04,0.09999999999999432,0.09999999999999432,0.5647703632354736,0.5753269899368286,0.010556626701355043,0.010556626701355043
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv2,81.14,80.98,0.1599999999999966,0.1599999999999966,0.5647703632354736,0.5746961353302001,0.00992577209472656,0.00992577209472656
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv3,81.14,81.18,-0.04000000000000625,0.04000000000000625,0.5647703632354736,0.5681593285560608,0.0033889653205871895,0.0033889653205871895
resnet50_no_weights,CIFAR10,PTQ,fc,81.14,81.71,-0.5699999999999932,0.5699999999999932,0.5647703632354736,0.5477778185844422,-0.016992544651031394,0.016992544651031394
