model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3,8.31275780060712,1.2975881099700928,4.949905815010425e-06,10.786535683128937,80.21,83.61,-3.4000000000000057
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1,20.54322032928467,1.2404431104660034,4.731914941658033e-06,25.48269612424631,80.21,83.66,-3.450000000000003
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2,8.545442177699162,3.872126579284668,6.564884744067159e-06,33.089033788009175,80.21,83.68,-3.470000000000013
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3,7.926660285276525,1.2113494873046875,4.620931576937437e-06,9.601955872608146,80.21,83.63,-3.4200000000000017
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,56.24257329992346,2.2208776473999023,4.235987944412045e-06,124.90787387405057,80.21,83.53,-3.3200000000000074
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2,17.105448325475056,11.269259452819824,4.776534802254497e-06,192.7657352365808,80.21,83.84,-3.6300000000000097
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3,18.29431047439575,4.823343753814697,4.599899057211587e-06,88.23974815702354,80.21,83.68,-3.470000000000013
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0,56.31942343711853,9.094605445861816,4.336645815783413e-06,512.2029350990158,80.21,83.51,-3.3000000000000114
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1,31.774104527064733,4.940812110900879,4.711925612355117e-06,156.98988046035188,80.21,83.73,-3.5200000000000102
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2,82.75253281226524,12.509960174560547,5.302412318997085e-06,1035.230889825453,80.21,83.63,-3.4200000000000017
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3,21.99975275993347,5.198513031005859,4.957688361173496e-06,114.36600140142127,80.21,83.65,-3.440000000000012
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1,45.08070500691732,4.664595127105713,4.4485045691544656e-06,210.28323690175665,80.21,83.95,-3.740000000000009
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2,20.075009085915305,10.719514846801758,4.54352266388014e-06,215.1943579461493,80.21,83.77,-3.5600000000000023
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3,8.255089434710415,5.10305643081665,4.866653853241587e-06,42.12618722676557,80.21,83.68,-3.470000000000013
resnet50_no_weights,CIFAR10,QAT,fc,4.531977319717408,2.449328899383545,0.00011959613766521215,11.100303020534625,80.21,84.45,-4.240000000000009
