model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
cnn,IMAGENET100,QAT,conv3,-18.92088508605957,10.853922843933105,29.774807929992676,0.11676394939422607,162,0.6502290368080139,1.4803229570388794,6.862064838409424,10.553304220456571,45.79126160861371,43,3,
cnn,IMAGENET100,QAT,conv4,-12.351701736450195,29.962175369262695,42.31387710571289,0.16593676805496216,74,2.2215521335601807,4.773459434509277,20.222511291503906,9.102874961163314,19.0469881244255,43,3,
cnn,IMAGENET100,QAT,fc1,-17.146480560302734,6.976891994476318,24.123372554779053,0.09460145980119705,181,1.43126380443573,2.4256255626678467,9.889970779418945,6.909956605321985,16.854595553954915,43,3,
cnn,IMAGENET100,QAT,fc2,-12.487841606140137,21.686689376831055,34.17453098297119,0.13401776552200317,93,7.379244804382324,11.08066463470459,13.676411628723145,1.8533619619992971,4.631169162822178,43,3,
cnn,IMAGENET100,QAT,conv1,-13.28061580657959,14.405304908752441,27.68592071533203,0.10857223719358444,122,1.893234133720398,4.098336696624756,13.761702537536621,7.268885708548616,14.62361164011256,44,3,
cnn,IMAGENET100,QAT,conv2,-17.13451385498047,11.599234580993652,28.73374843597412,0.11268136650323868,152,1.2782479524612427,2.459674835205078,10.299956321716309,8.05787038569781,22.47900994533011,44,3,
cnn,IMAGENET100,QAT,conv3,-18.92088508605957,10.853922843933105,29.774807929992676,0.11676394939422607,162,0.6511160135269165,1.4593762159347534,12.083258628845215,18.557766016832428,45.72888288941125,44,3,
cnn,IMAGENET100,QAT,conv4,-12.351701736450195,29.962175369262695,42.31387710571289,0.16593676805496216,74,2.117141008377075,4.52812385559082,30.49498748779297,14.403852821862507,19.986329176132298,44,3,
cnn,IMAGENET100,QAT,fc1,-17.146480560302734,6.976891994476318,24.123372554779053,0.09460145980119705,181,1.3691574335098267,2.316070318222046,5.565432548522949,4.064859461965595,17.61913711627664,44,3,
cnn,IMAGENET100,QAT,fc2,-12.487841606140137,21.686689376831055,34.17453098297119,0.13401776552200317,93,7.609887599945068,11.996085166931152,17.409719467163086,2.2877761646950945,4.490806274618022,44,3,
cnn,IMAGENET100,QAT,conv1,-13.28061580657959,14.405304908752441,27.68592071533203,0.10857223719358444,122,1.9175993998845418,4.157562732696533,12.89326540629069,6.72953321035651,14.443405322481755,aggregate,3,0.49715090866132855
cnn,IMAGENET100,QAT,conv2,-17.13451385498047,11.599234580993652,28.73374843597412,0.11268136650323868,152,1.279153823852539,2.480132579803467,10.121728897094727,7.910674053362774,22.46332559775805,aggregate,3,0.8563418486214511
cnn,IMAGENET100,QAT,conv3,-18.92088508605957,10.853922843933105,29.774807929992676,0.11676394939422607,162,0.651951789855957,1.4781794548034668,8.98936414718628,13.789578790373163,45.67062544648447,aggregate,3,4.216387014123215
cnn,IMAGENET100,QAT,conv4,-12.351701736450195,29.962175369262695,42.31387710571289,0.16593676805496216,74,2.1791176795959473,4.6526838938395185,26.0642032623291,12.001008857531994,19.42620694830777,aggregate,3,2.684972189332606
cnn,IMAGENET100,QAT,fc1,-17.146480560302734,6.976891994476318,24.123372554779053,0.09460145980119705,181,1.3940338691075642,2.3568803469340005,6.693137963612874,4.773824424026783,17.31105925671761,aggregate,3,1.8844758269942818
cnn,IMAGENET100,QAT,fc2,-12.487841606140137,21.686689376831055,34.17453098297119,0.13401776552200317,93,7.425088882446289,11.400312423706055,14.573142369588217,1.9583399964521444,4.604108993194464,aggregate,3,0.2914875902064411
